Origin,Sex,Value,Date
Bosnia-Erzegovina,Maschio,116,01-01-2011
Bosnia-Erzegovina,Maschio,138,01-01-2012
Bosnia-Erzegovina,Maschio,133,01-01-2013
Brasile,Maschio,155,01-01-1987
Brasile,Maschio,178,01-01-1988
Brasile,Maschio,190,01-01-1989
Brasile,Maschio,243,01-01-1990
Brasile,Maschio,200,01-01-1991
Brasile,Maschio,333,01-01-1992
Brasile,Maschio,394,01-01-1993
Brasile,Maschio,419,01-01-1994
Brasile,Maschio,433,01-01-1995
Brasile,Maschio,424,01-01-1996
Brasile,Maschio,493,01-01-1997
Brasile,Maschio,629,01-01-1998
Brasile,Maschio,651,01-01-1999
Brasile,Maschio,710,01-01-2000
Brasile,Maschio,791,01-01-2001
Brasile,Maschio,811,01-01-2002
Brasile,Maschio,553,01-01-2003
Brasile,Maschio,748,01-01-2004
Brasile,Maschio,1035,01-01-2005
Brasile,Maschio,995,01-01-2006
Brasile,Maschio,993,01-01-2007
Brasile,Maschio,967,01-01-2008
Brasile,Maschio,1064,01-01-2009
Brasile,Maschio,1157,01-01-2010
Brasile,Maschio,1256,01-01-2011
Brasile,Maschio,1402,01-01-2012
Brasile,Maschio,1325,01-01-2013
Bulgaria,Maschio,42,01-01-1987
Bulgaria,Maschio,48,01-01-1988
Bulgaria,Maschio,47,01-01-1989
Bulgaria,Maschio,47,01-01-1990
Bulgaria,Maschio,35,01-01-1991
Bulgaria,Maschio,0,01-01-1992
Bulgaria,Maschio,61,01-01-1993
Bulgaria,Maschio,70,01-01-1994
Bulgaria,Maschio,83,01-01-1995
Bulgaria,Maschio,96,01-01-1996
Bulgaria,Maschio,123,01-01-1997
Bulgaria,Maschio,170,01-01-1998
Bulgaria,Maschio,192,01-01-1999
Bulgaria,Maschio,271,01-01-2000
Bulgaria,Maschio,321,01-01-2001
Bulgaria,Maschio,329,01-01-2002
Bulgaria,Maschio,279,01-01-2003
Bulgaria,Maschio,414,01-01-2004
Bulgaria,Maschio,458,01-01-2005
Bulgaria,Maschio,480,01-01-2006
Bulgaria,Maschio,520,01-01-2007
Bulgaria,Maschio,556,01-01-2008
Bulgaria,Maschio,604,01-01-2009
Bulgaria,Maschio,652,01-01-2010
Bulgaria,Maschio,675,01-01-2011
Bulgaria,Maschio,751,01-01-2012
Bulgaria,Maschio,698,01-01-2013
Burkina Faso (Alto Volta),Maschio,0,01-01-1987
Burkina Faso (Alto Volta),Maschio,1,01-01-1988
Burkina Faso (Alto Volta),Maschio,3,01-01-1989
Burkina Faso (Alto Volta),Maschio,4,01-01-1990
Burkina Faso (Alto Volta),Maschio,1,01-01-1991
Burkina Faso (Alto Volta),Maschio,0,01-01-1992
Burkina Faso (Alto Volta),Maschio,6,01-01-1993
Burkina Faso (Alto Volta),Maschio,10,01-01-1994
Burkina Faso (Alto Volta),Maschio,10,01-01-1995
Burkina Faso (Alto Volta),Maschio,12,01-01-1996
Burkina Faso (Alto Volta),Maschio,15,01-01-1997
Burkina Faso (Alto Volta),Maschio,21,01-01-1998
Burkina Faso (Alto Volta),Maschio,19,01-01-1999
Burkina Faso (Alto Volta),Maschio,19,01-01-2000
Burkina Faso (Alto Volta),Maschio,17,01-01-2001
Burkina Faso (Alto Volta),Maschio,18,01-01-2002
Burkina Faso (Alto Volta),Maschio,18,01-01-2003
Burkina Faso (Alto Volta),Maschio,19,01-01-2004
Burkina Faso (Alto Volta),Maschio,20,01-01-2005
Burkina Faso (Alto Volta),Maschio,25,01-01-2006
Burkina Faso (Alto Volta),Maschio,24,01-01-2007
Burkina Faso (Alto Volta),Maschio,27,01-01-2008
Burkina Faso (Alto Volta),Maschio,33,01-01-2009
Burkina Faso (Alto Volta),Maschio,30,01-01-2010
Burkina Faso (Alto Volta),Maschio,26,01-01-2011
Burkina Faso (Alto Volta),Maschio,42,01-01-2012
Burkina Faso (Alto Volta),Maschio,34,01-01-2013
Burundi,Maschio,7,01-01-1987
Burundi,Maschio,7,01-01-1988
Burundi,Maschio,7,01-01-1989
Burundi,Maschio,6,01-01-1990
Burundi,Maschio,3,01-01-1991
Burundi,Maschio,0,01-01-1992
Burundi,Maschio,6,01-01-1993
Burundi,Maschio,7,01-01-1994
Burundi,Maschio,10,01-01-1995
Burundi,Maschio,9,01-01-1996
Burundi,Maschio,7,01-01-1997
Burundi,Maschio,8,01-01-1998
Burundi,Maschio,8,01-01-1999
Burundi,Maschio,12,01-01-2000
Burundi,Maschio,11,01-01-2001
Burundi,Maschio,11,01-01-2002
Burundi,Maschio,5,01-01-2003
Burundi,Maschio,5,01-01-2004
Burundi,Maschio,5,01-01-2005
Burundi,Maschio,6,01-01-2006
Burundi,Maschio,6,01-01-2007
Burundi,Maschio,5,01-01-2008
Burundi,Maschio,5,01-01-2009
Burundi,Maschio,5,01-01-2010
Burundi,Maschio,5,01-01-2011
Burundi,Maschio,5,01-01-2012
Burundi,Maschio,5,01-01-2013
Cambogia,Maschio,0,01-01-1987
Cambogia,Maschio,0,01-01-1988
Cambogia,Maschio,0,01-01-1989
Cambogia,Maschio,0,01-01-1990
Cambogia,Maschio,1,01-01-1991
Cambogia,Maschio,0,01-01-1992
Cambogia,Maschio,0,01-01-1993
Cambogia,Maschio,0,01-01-1994
Cambogia,Maschio,0,01-01-1995
Cambogia,Maschio,0,01-01-1996
Cambogia,Maschio,0,01-01-1997
Cambogia,Maschio,0,01-01-1998
Cambogia,Maschio,0,01-01-1999
Cambogia,Maschio,0,01-01-2000
Cambogia,Maschio,0,01-01-2001
Cambogia,Maschio,0,01-01-2002
Cambogia,Maschio,0,01-01-2003
Cambogia,Maschio,0,01-01-2004
Cambogia,Maschio,1,01-01-2005
Cambogia,Maschio,6,01-01-2006
Cambogia,Maschio,9,01-01-2007
Cambogia,Maschio,5,01-01-2008
Cambogia,Maschio,0,01-01-2009
Cambogia,Maschio,0,01-01-2010
Cambogia,Maschio,0,01-01-2011
Cambogia,Maschio,0,01-01-2012
Cambogia,Maschio,0,01-01-2013
Camerun,Maschio,18,01-01-1987
Camerun,Maschio,22,01-01-1988
Camerun,Maschio,21,01-01-1989
Camerun,Maschio,23,01-01-1990
Camerun,Maschio,10,01-01-1991
Camerun,Maschio,0,01-01-1992
Camerun,Maschio,36,01-01-1993
Camerun,Maschio,44,01-01-1994
Camerun,Maschio,45,01-01-1995
Camerun,Maschio,49,01-01-1996
Camerun,Maschio,54,01-01-1997
Camerun,Maschio,58,01-01-1998
Camerun,Maschio,64,01-01-1999
Camerun,Maschio,64,01-01-2000
Camerun,Maschio,71,01-01-2001
Camerun,Maschio,69,01-01-2002
Camerun,Maschio,42,01-01-2003
Camerun,Maschio,57,01-01-2004
Camerun,Maschio,85,01-01-2005
Camerun,Maschio,109,01-01-2006
Camerun,Maschio,110,01-01-2007
Camerun,Maschio,107,01-01-2008
Camerun,Maschio,142,01-01-2009
Camerun,Maschio,183,01-01-2010
Camerun,Maschio,180,01-01-2011
Camerun,Maschio,185,01-01-2012
Camerun,Maschio,193,01-01-2013
Canada,Maschio,65,01-01-1987
Canada,Maschio,71,01-01-1988
Canada,Maschio,64,01-01-1989
Canada,Maschio,61,01-01-1990
Canada,Maschio,26,01-01-1991
Canada,Maschio,0,01-01-1992
Canada,Maschio,74,01-01-1993
Canada,Maschio,77,01-01-1994
Canada,Maschio,91,01-01-1995
Canada,Maschio,89,01-01-1996
Canada,Maschio,89,01-01-1997
Canada,Maschio,94,01-01-1998
Canada,Maschio,94,01-01-1999
Canada,Maschio,94,01-01-2000
Canada,Maschio,106,01-01-2001
Canada,Maschio,106,01-01-2002
Canada,Maschio,61,01-01-2003
Canada,Maschio,63,01-01-2004
Canada,Maschio,67,01-01-2005
Canada,Maschio,67,01-01-2006
Canada,Maschio,69,01-01-2007
Canada,Maschio,62,01-01-2008
Canada,Maschio,67,01-01-2009
Canada,Maschio,70,01-01-2010
Canada,Maschio,78,01-01-2011
Canada,Maschio,82,01-01-2012
Canada,Maschio,84,01-01-2013
Capo Verde,Maschio,12,01-01-1987
Capo Verde,Maschio,12,01-01-1988
Capo Verde,Maschio,12,01-01-1989
Capo Verde,Maschio,14,01-01-1990
Capo Verde,Maschio,9,01-01-1991
Capo Verde,Maschio,0,01-01-1992
Capo Verde,Maschio,16,01-01-1993
Capo Verde,Maschio,21,01-01-1994
Capo Verde,Maschio,21,01-01-1995
Capo Verde,Maschio,22,01-01-1996
Capo Verde,Maschio,26,01-01-1997
Capo Verde,Maschio,27,01-01-1998
Capo Verde,Maschio,30,01-01-1999
Capo Verde,Maschio,33,01-01-2000
Capo Verde,Maschio,33,01-01-2001
Capo Verde,Maschio,32,01-01-2002
Capo Verde,Maschio,33,01-01-2003
Capo Verde,Maschio,38,01-01-2004
Capo Verde,Maschio,43,01-01-2005
Capo Verde,Maschio,46,01-01-2006
Capo Verde,Maschio,43,01-01-2007
Capo Verde,Maschio,45,01-01-2008
Capo Verde,Maschio,43,01-01-2009
Capo Verde,Maschio,46,01-01-2010
Capo Verde,Maschio,48,01-01-2011
Capo Verde,Maschio,45,01-01-2012
Capo Verde,Maschio,42,01-01-2013
Ceca. Rep.,Maschio,0,01-01-1987
Ceca. Rep.,Maschio,0,01-01-1988
Ceca. Rep.,Maschio,0,01-01-1989
Ceca. Rep.,Maschio,0,01-01-1990
Ceca. Rep.,Maschio,0,01-01-1991
Ceca. Rep.,Maschio,0,01-01-1992
Ceca. Rep.,Maschio,0,01-01-1993
Ceca. Rep.,Maschio,0,01-01-1994
Ceca. Rep.,Maschio,0,01-01-1995
Ceca. Rep.,Maschio,64,01-01-1996
Ceca. Rep.,Maschio,68,01-01-1997
Ceca. Rep.,Maschio,70,01-01-1998
Ceca. Rep.,Maschio,69,01-01-1999
Ceca. Rep.,Maschio,68,01-01-2000
Ceca. Rep.,Maschio,73,01-01-2001
Ceca. Rep.,Maschio,69,01-01-2002
Ceca. Rep.,Maschio,23,01-01-2003
Ceca. Rep.,Maschio,21,01-01-2004
Ceca. Rep.,Maschio,20,01-01-2005
Ceca. Rep.,Maschio,19,01-01-2006
Ceca. Rep.,Maschio,21,01-01-2007
Ceca. Rep.,Maschio,22,01-01-2008
Ceca. Rep.,Maschio,24,01-01-2009
Ceca. Rep.,Maschio,23,01-01-2010
Ceca. Rep.,Maschio,27,01-01-2011
Ceca. Rep.,Maschio,38,01-01-2012
Ceca. Rep.,Maschio,34,01-01-2013
Cecoslovacchia,Maschio,38,01-01-1987
Cecoslovacchia,Maschio,45,01-01-1988
Cecoslovacchia,Maschio,50,01-01-1989
Cecoslovacchia,Maschio,54,01-01-1990
Cecoslovacchia,Maschio,42,01-01-1991
Cecoslovacchia,Maschio,0,01-01-1992
Cecoslovacchia,Maschio,64,01-01-1993
Cecoslovacchia,Maschio,62,01-01-1994
Cecoslovacchia,Maschio,65,01-01-1995
Cecoslovacchia,Maschio,0,01-01-1996
Cecoslovacchia,Maschio,0,01-01-1997
Cecoslovacchia,Maschio,0,01-01-1998
Cecoslovacchia,Maschio,0,01-01-1999
Cecoslovacchia,Maschio,0,01-01-2000
Cecoslovacchia,Maschio,0,01-01-2001
Cecoslovacchia,Maschio,0,01-01-2002
Cecoslovacchia,Maschio,0,01-01-2003
Cecoslovacchia,Maschio,0,01-01-2004
Cecoslovacchia,Maschio,0,01-01-2005
Cecoslovacchia,Maschio,0,01-01-2006
Cecoslovacchia,Maschio,0,01-01-2007
Cecoslovacchia,Maschio,0,01-01-2008
Cecoslovacchia,Maschio,0,01-01-2009
Cecoslovacchia,Maschio,0,01-01-2010
Cecoslovacchia,Maschio,0,01-01-2011
Cecoslovacchia,Maschio,0,01-01-2012
Cecoslovacchia,Maschio,0,01-01-2013
Centrafricana Rep.,Maschio,1,01-01-1987
Centrafricana Rep.,Maschio,1,01-01-1988
Centrafricana Rep.,Maschio,1,01-01-1989
Centrafricana Rep.,Maschio,1,01-01-1990
Centrafricana Rep.,Maschio,0,01-01-1991
Centrafricana Rep.,Maschio,0,01-01-1992
Centrafricana Rep.,Maschio,1,01-01-1993
Centrafricana Rep.,Maschio,1,01-01-1994
Centrafricana Rep.,Maschio,1,01-01-1995
Centrafricana Rep.,Maschio,1,01-01-1996
Centrafricana Rep.,Maschio,1,01-01-1997
Centrafricana Rep.,Maschio,1,01-01-1998
Centrafricana Rep.,Maschio,1,01-01-1999
Centrafricana Rep.,Maschio,1,01-01-2000
Centrafricana Rep.,Maschio,2,01-01-2001
Centrafricana Rep.,Maschio,2,01-01-2002
Centrafricana Rep.,Maschio,1,01-01-2003
Centrafricana Rep.,Maschio,0,01-01-2004
Centrafricana Rep.,Maschio,1,01-01-2005
Centrafricana Rep.,Maschio,1,01-01-2006
Centrafricana Rep.,Maschio,0,01-01-2007
Centrafricana Rep.,Maschio,1,01-01-2008
Centrafricana Rep.,Maschio,2,01-01-2009
Centrafricana Rep.,Maschio,1,01-01-2010
Centrafricana Rep.,Maschio,3,01-01-2011
Centrafricana Rep.,Maschio,4,01-01-2012
Centrafricana Rep.,Maschio,4,01-01-2013
Ciad,Maschio,0,01-01-1987
Ciad,Maschio,0,01-01-1988
Ciad,Maschio,0,01-01-1989
Ciad,Maschio,0,01-01-1990
Ciad,Maschio,0,01-01-1991
Ciad,Maschio,0,01-01-1992
Ciad,Maschio,0,01-01-1993
Ciad,Maschio,0,01-01-1994
Ciad,Maschio,1,01-01-1995
Ciad,Maschio,1,01-01-1996
Ciad,Maschio,1,01-01-1997
Ciad,Maschio,1,01-01-1998
Ciad,Maschio,1,01-01-1999
Ciad,Maschio,3,01-01-2000
Ciad,Maschio,3,01-01-2001
Ciad,Maschio,4,01-01-2002
Ciad,Maschio,3,01-01-2003
Ciad,Maschio,6,01-01-2004
Ciad,Maschio,6,01-01-2005
Ciad,Maschio,7,01-01-2006
Ciad,Maschio,6,01-01-2007
Ciad,Maschio,8,01-01-2008
Ciad,Maschio,8,01-01-2009
Ciad,Maschio,8,01-01-2010
Ciad,Maschio,7,01-01-2011
Ciad,Maschio,12,01-01-2012
Ciad,Maschio,12,01-01-2013
Cile,Maschio,63,01-01-1987
Cile,Maschio,62,01-01-1988
Cile,Maschio,68,01-01-1989
Cile,Maschio,77,01-01-1990
Cile,Maschio,56,01-01-1991
Cile,Maschio,0,01-01-1992
Cile,Maschio,81,01-01-1993
Cile,Maschio,81,01-01-1994
Cile,Maschio,85,01-01-1995
Cile,Maschio,87,01-01-1996
Cile,Maschio,94,01-01-1997
Cile,Maschio,102,01-01-1998
Cile,Maschio,107,01-01-1999
Cile,Maschio,119,01-01-2000
Cile,Maschio,129,01-01-2001
Cile,Maschio,116,01-01-2002
Cile,Maschio,84,01-01-2003
Cile,Maschio,98,01-01-2004
Cile,Maschio,111,01-01-2005
Cile,Maschio,115,01-01-2006
Cile,Maschio,120,01-01-2007
Cile,Maschio,124,01-01-2008
Cile,Maschio,127,01-01-2009
Cile,Maschio,123,01-01-2010
Cile,Maschio,127,01-01-2011
Cile,Maschio,139,01-01-2012
Cile,Maschio,123,01-01-2013
Cinese. Repubblica Popolare,Maschio,614,01-01-1987
Cinese. Repubblica Popolare,Maschio,871,01-01-1988
Cinese. Repubblica Popolare,Maschio,920,01-01-1989
Cinese. Repubblica Popolare,Maschio,1087,01-01-1990
Cinese. Repubblica Popolare,Maschio,529,01-01-1991
Cinese. Repubblica Popolare,Maschio,1622,01-01-1992
Cinese. Repubblica Popolare,Maschio,1774,01-01-1993
Cinese. Repubblica Popolare,Maschio,1888,01-01-1994
Cinese. Repubblica Popolare,Maschio,1998,01-01-1995
Cinese. Repubblica Popolare,Maschio,2135,01-01-1996
Cinese. Repubblica Popolare,Maschio,2757,01-01-1997
Cinese. Repubblica Popolare,Maschio,3706,01-01-1998
Cinese. Repubblica Popolare,Maschio,3980,01-01-1999
Cinese. Repubblica Popolare,Maschio,4611,01-01-2000
Cinese. Repubblica Popolare,Maschio,5549,01-01-2001
Cinese. Repubblica Popolare,Maschio,5844,01-01-2002
Cinese. Repubblica Popolare,Maschio,4835,01-01-2003
Cinese. Repubblica Popolare,Maschio,6073,01-01-2004
Cinese. Repubblica Popolare,Maschio,6898,01-01-2005
Cinese. Repubblica Popolare,Maschio,7398,01-01-2006
Cinese. Repubblica Popolare,Maschio,7744,01-01-2007
Cinese. Repubblica Popolare,Maschio,8009,01-01-2008
Cinese. Repubblica Popolare,Maschio,8956,01-01-2009
Cinese. Repubblica Popolare,Maschio,9773,01-01-2010
Cinese. Repubblica Popolare,Maschio,10707,01-01-2011
Cinese. Repubblica Popolare,Maschio,12198,01-01-2012
Cinese. Repubblica Popolare,Maschio,12686,01-01-2013
Cipro,Maschio,28,01-01-1987
Cipro,Maschio,28,01-01-1988
Cipro,Maschio,30,01-01-1989
Cipro,Maschio,31,01-01-1990
Cipro,Maschio,11,01-01-1991
Cipro,Maschio,0,01-01-1992
Cipro,Maschio,30,01-01-1993
Cipro,Maschio,31,01-01-1994
Cipro,Maschio,31,01-01-1995
Cipro,Maschio,29,01-01-1996
Cipro,Maschio,29,01-01-1997
Cipro,Maschio,30,01-01-1998
Cipro,Maschio,31,01-01-1999
Cipro,Maschio,32,01-01-2000
Cipro,Maschio,36,01-01-2001
Cipro,Maschio,35,01-01-2002
Cipro,Maschio,5,01-01-2003
Cipro,Maschio,6,01-01-2004
Cipro,Maschio,5,01-01-2005
Cipro,Maschio,4,01-01-2006
Cipro,Maschio,4,01-01-2007
Cipro,Maschio,4,01-01-2008
Cipro,Maschio,5,01-01-2009
Cipro,Maschio,5,01-01-2010
Cipro,Maschio,6,01-01-2011
Cipro,Maschio,7,01-01-2012
Cipro,Maschio,6,01-01-2013
Colombia,Maschio,32,01-01-1987
Colombia,Maschio,42,01-01-1988
Colombia,Maschio,47,01-01-1989
Colombia,Maschio,53,01-01-1990
Colombia,Maschio,34,01-01-1991
Colombia,Maschio,0,01-01-1992
Colombia,Maschio,73,01-01-1993
Colombia,Maschio,69,01-01-1994
Colombia,Maschio,74,01-01-1995
Colombia,Maschio,84,01-01-1996
Colombia,Maschio,99,01-01-1997
Colombia,Maschio,115,01-01-1998
Colombia,Maschio,128,01-01-1999
Colombia,Maschio,158,01-01-2000
Colombia,Maschio,189,01-01-2001
Colombia,Maschio,197,01-01-2002
Colombia,Maschio,167,01-01-2003
Colombia,Maschio,300,01-01-2004
Colombia,Maschio,360,01-01-2005
Colombia,Maschio,343,01-01-2006
Colombia,Maschio,340,01-01-2007
Colombia,Maschio,343,01-01-2008
Colombia,Maschio,375,01-01-2009
Colombia,Maschio,389,01-01-2010
Colombia,Maschio,422,01-01-2011
Colombia,Maschio,466,01-01-2012
Colombia,Maschio,444,01-01-2013
Comore,Maschio,0,01-01-1987
Comore,Maschio,0,01-01-1988
Comore,Maschio,0,01-01-1989
Comore,Maschio,0,01-01-1990
Comore,Maschio,1,01-01-1991
Comore,Maschio,0,01-01-1992
Comore,Maschio,0,01-01-1993
Comore,Maschio,0,01-01-1994
Comore,Maschio,0,01-01-1995
Comore,Maschio,0,01-01-1996
Comore,Maschio,0,01-01-1997
Comore,Maschio,0,01-01-1998
Comore,Maschio,0,01-01-1999
Comore,Maschio,0,01-01-2000
Comore,Maschio,0,01-01-2001
Comore,Maschio,0,01-01-2002
Comore,Maschio,0,01-01-2003
Comore,Maschio,0,01-01-2004
Comore,Maschio,0,01-01-2005
Comore,Maschio,0,01-01-2006
Comore,Maschio,0,01-01-2007
Comore,Maschio,0,01-01-2008
Comore,Maschio,0,01-01-2009
Comore,Maschio,0,01-01-2010
Comore,Maschio,0,01-01-2011
Comore,Maschio,0,01-01-2012
Comore,Maschio,0,01-01-2013
Congo,Maschio,2,01-01-1987
Congo,Maschio,2,01-01-1988
Congo,Maschio,2,01-01-1989
Congo,Maschio,3,01-01-1990
Congo,Maschio,4,01-01-1991
Congo,Maschio,0,01-01-1992
Congo,Maschio,36,01-01-1993
Congo,Maschio,10,01-01-1994
Congo,Maschio,10,01-01-1995
Congo,Maschio,14,01-01-1996
Congo,Maschio,17,01-01-1997
Congo,Maschio,19,01-01-1998
Congo,Maschio,23,01-01-1999
Congo,Maschio,27,01-01-2000
Congo,Maschio,38,01-01-2001
Congo,Maschio,40,01-01-2002
Congo,Maschio,38,01-01-2003
Congo,Maschio,48,01-01-2004
Congo,Maschio,66,01-01-2005
Congo,Maschio,70,01-01-2006
Congo,Maschio,81,01-01-2007
Congo,Maschio,72,01-01-2008
Congo,Maschio,70,01-01-2009
Congo,Maschio,66,01-01-2010
Congo,Maschio,64,01-01-2011
Congo,Maschio,64,01-01-2012
Congo,Maschio,64,01-01-2013
Congo. Rep. Dem. (Zaire),Maschio,15,01-01-1987
Congo. Rep. Dem. (Zaire),Maschio,17,01-01-1988
Congo. Rep. Dem. (Zaire),Maschio,18,01-01-1989
Congo. Rep. Dem. (Zaire),Maschio,17,01-01-1990
Congo. Rep. Dem. (Zaire),Maschio,8,01-01-1991
Congo. Rep. Dem. (Zaire),Maschio,0,01-01-1992
Congo. Rep. Dem. (Zaire),Maschio,0,01-01-1993
Congo. Rep. Dem. (Zaire),Maschio,30,01-01-1994
Congo. Rep. Dem. (Zaire),Maschio,27,01-01-1995
Congo. Rep. Dem. (Zaire),Maschio,30,01-01-1996
Congo. Rep. Dem. (Zaire),Maschio,38,01-01-1997
Congo. Rep. Dem. (Zaire),Maschio,47,01-01-1998
Congo. Rep. Dem. (Zaire),Maschio,48,01-01-1999
Congo. Rep. Dem. (Zaire),Maschio,48,01-01-2000
Congo. Rep. Dem. (Zaire),Maschio,47,01-01-2001
Congo. Rep. Dem. (Zaire),Maschio,40,01-01-2002
Congo. Rep. Dem. (Zaire),Maschio,25,01-01-2003
Congo. Rep. Dem. (Zaire),Maschio,32,01-01-2004
Congo. Rep. Dem. (Zaire),Maschio,36,01-01-2005
Congo. Rep. Dem. (Zaire),Maschio,38,01-01-2006
Congo. Rep. Dem. (Zaire),Maschio,42,01-01-2007
Congo. Rep. Dem. (Zaire),Maschio,41,01-01-2008
Congo. Rep. Dem. (Zaire),Maschio,49,01-01-2009
Congo. Rep. Dem. (Zaire),Maschio,48,01-01-2010
Congo. Rep. Dem. (Zaire),Maschio,47,01-01-2011
Congo. Rep. Dem. (Zaire),Maschio,50,01-01-2012
Congo. Rep. Dem. (Zaire),Maschio,49,01-01-2013
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,2,01-01-1987
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,2,01-01-1988
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,2,01-01-1989
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,2,01-01-1990
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,12,01-01-1991
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-1992
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,2,01-01-1993
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,2,01-01-1994
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,2,01-01-1995
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,1,01-01-1996
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,1,01-01-1997
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,1,01-01-1998
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,1,01-01-1999
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,1,01-01-2000
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,1,01-01-2001
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,1,01-01-2002
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2003
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2004
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2005
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2006
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2007
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2008
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2009
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2010
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2011
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2012
Corea. Rep. Pop. Dem. (Corea del Nord),Maschio,0,01-01-2013
Corea. Repubblica (Corea del Sud),Maschio,76,01-01-1987
Corea. Repubblica (Corea del Sud),Maschio,82,01-01-1988
Corea. Repubblica (Corea del Sud),Maschio,87,01-01-1989
Corea. Repubblica (Corea del Sud),Maschio,115,01-01-1990
Corea. Repubblica (Corea del Sud),Maschio,51,01-01-1991
Corea. Repubblica (Corea del Sud),Maschio,0,01-01-1992
Corea. Repubblica (Corea del Sud),Maschio,133,01-01-1993
Corea. Repubblica (Corea del Sud),Maschio,0,01-01-1994
Corea. Repubblica (Corea del Sud),Maschio,178,01-01-1995
Corea. Repubblica (Corea del Sud),Maschio,183,01-01-1996
Corea. Repubblica (Corea del Sud),Maschio,204,01-01-1997
Corea. Repubblica (Corea del Sud),Maschio,233,01-01-1998
Corea. Repubblica (Corea del Sud),Maschio,244,01-01-1999
Corea. Repubblica (Corea del Sud),Maschio,259,01-01-2000
Corea. Repubblica (Corea del Sud),Maschio,287,01-01-2001
Corea. Repubblica (Corea del Sud),Maschio,297,01-01-2002
Corea. Repubblica (Corea del Sud),Maschio,145,01-01-2003
Corea. Repubblica (Corea del Sud),Maschio,151,01-01-2004
Corea. Repubblica (Corea del Sud),Maschio,177,01-01-2005
Corea. Repubblica (Corea del Sud),Maschio,185,01-01-2006
Corea. Repubblica (Corea del Sud),Maschio,197,01-01-2007
Corea. Repubblica (Corea del Sud),Maschio,204,01-01-2008
Corea. Repubblica (Corea del Sud),Maschio,225,01-01-2009
Corea. Repubblica (Corea del Sud),Maschio,236,01-01-2010
Corea. Repubblica (Corea del Sud),Maschio,260,01-01-2011
Corea. Repubblica (Corea del Sud),Maschio,290,01-01-2012
Corea. Repubblica (Corea del Sud),Maschio,300,01-01-2013
Costa d'Avorio,Maschio,32,01-01-1987
Costa d'Avorio,Maschio,38,01-01-1988
Costa d'Avorio,Maschio,42,01-01-1989
Costa d'Avorio,Maschio,46,01-01-1990
Costa d'Avorio,Maschio,40,01-01-1991
Costa d'Avorio,Maschio,0,01-01-1992
Costa d'Avorio,Maschio,82,01-01-1993
Costa d'Avorio,Maschio,83,01-01-1994
Costa d'Avorio,Maschio,70,01-01-1995
Costa d'Avorio,Maschio,73,01-01-1996
Costa d'Avorio,Maschio,114,01-01-1997
Costa d'Avorio,Maschio,146,01-01-1998
Costa d'Avorio,Maschio,149,01-01-1999
Costa d'Avorio,Maschio,158,01-01-2000
Costa d'Avorio,Maschio,160,01-01-2001
Costa d'Avorio,Maschio,141,01-01-2002
Costa d'Avorio,Maschio,102,01-01-2003
Costa d'Avorio,Maschio,119,01-01-2004
Costa d'Avorio,Maschio,134,01-01-2005
Costa d'Avorio,Maschio,144,01-01-2006
Costa d'Avorio,Maschio,145,01-01-2007
Costa d'Avorio,Maschio,144,01-01-2008
Costa d'Avorio,Maschio,146,01-01-2009
Costa d'Avorio,Maschio,157,01-01-2010
Costa d'Avorio,Maschio,150,01-01-2011
Costa d'Avorio,Maschio,225,01-01-2012
Costa d'Avorio,Maschio,187,01-01-2013
Costarica,Maschio,2,01-01-1987
Costarica,Maschio,2,01-01-1988
Costarica,Maschio,2,01-01-1989
Costarica,Maschio,2,01-01-1990
Costarica,Maschio,1,01-01-1991
Costarica,Maschio,0,01-01-1992
Costarica,Maschio,4,01-01-1993
Costarica,Maschio,3,01-01-1994
Costarica,Maschio,3,01-01-1995
Costarica,Maschio,3,01-01-1996
Costarica,Maschio,3,01-01-1997
