(UTC),Latitudine,Longitudine,Profonditą,Magnitudo_orig,Magnitude,Scala,Fonte
1997-10-05,42.904,12.964,3.9,3.6--Md,3.6,Md,BULLETIN
1997-10-05,43.638,12.167,3.3,3.5--Md,3.5,Md,BULLETIN
1997-10-05,43.057,12.851,5.8,3.0--Md,3,Md,BULLETIN
1997-10-05,43.041,12.94,6.8,3.5--Md,3.5,Md,BULLETIN
1997-10-05,42.994,12.963,5,3.1--Md,3.1,Md,BULLETIN
1997-10-05,42.918,12.983,5,3.4--Md,3.4,Md,BULLETIN
1997-10-05,42.937,12.951,5,2.9--Md,2.9,Md,BULLETIN
1997-10-05,42.897,12.868,5,2.7--Md,2.7,Md,BULLETIN
1997-10-05,42.923,12.932,5,3.6--Md,3.6,Md,BULLETIN
1997-10-05,42.93,12.842,19.6,2.8--Md,2.8,Md,BULLETIN
1997-10-05,42.931,13.02,4.7,3.4--Md,3.4,Md,BULLETIN
1997-10-05,43.063,12.962,5,2.8--Md,2.8,Md,BULLETIN
1997-10-05,46.498,14.431,5,3.2--Md,3.2,Md,BULLETIN
1997-10-05,43.609,12.198,5,2.8--Md,2.8,Md,BULLETIN
1997-10-05,43.024,12.849,5,3.2--Md,3.2,Md,BULLETIN
1997-10-05,43.618,12.189,5,3.3--Md,3.3,Md,BULLETIN
1997-10-05,42.942,12.98,5,2.7--Md,2.7,Md,BULLETIN
1997-10-05,43.113,12.34,5,2.6--Md,2.6,Md,BULLETIN
1997-10-05,42.929,12.916,5,2.8--Md,2.8,Md,BULLETIN
1997-10-05,43.62,12.193,5,2.9--Md,2.9,Md,BULLETIN
1997-10-05,43.053,12.941,5,3.3--Md,3.3,Md,BULLETIN
1997-10-05,43.076,12.82,5,2.6--Md,2.6,Md,BULLETIN
1997-10-05,43.632,12.182,5,2.9--Md,2.9,Md,BULLETIN
1997-10-05,43.165,12.457,10.8,2.7--Md,2.7,Md,BULLETIN
1997-10-05,43.61,12.19,5,3.1--Md,3.1,Md,BULLETIN
1997-10-05,43.047,12.977,4,2.6--Md,2.6,Md,BULLETIN
1997-10-05,42.901,12.864,5,2.8--Md,2.8,Md,BULLETIN
1997-10-05,42.94,12.935,5,2.9--Md,2.9,Md,BULLETIN
1997-10-05,43.02,12.927,5,3.2--Md,3.2,Md,BULLETIN
1997-10-05,43.061,12.927,5,3.0--Md,3,Md,BULLETIN
1997-10-05,42.946,12.872,5,2.5--Md,2.5,Md,BULLETIN
1997-10-05,43.028,12.862,6.6,2.7--Md,2.7,Md,BULLETIN
1997-10-05,42.927,12.952,4,3.4--Md,3.4,Md,BULLETIN
1997-10-04,42.96,12.959,4.2,3.6--Md,3.6,Md,BULLETIN
1997-10-04,43.095,12.833,8.3,3.0--Md,3,Md,BULLETIN
1997-10-04,42.908,12.974,5,3.2--Md,3.2,Md,BULLETIN
1997-10-04,42.916,12.905,7.7,2.5--Md,2.5,Md,BULLETIN
1997-10-04,42.941,12.945,3.7,3.3--Md,3.3,Md,BULLETIN
1997-10-04,42.91,12.928,5.1,2.7--Md,2.7,Md,BULLETIN
1997-10-04,42.943,13.024,5,2.6--Md,2.6,Md,BULLETIN
1997-10-04,43.069,12.893,5.8,2.8--Md,2.8,Md,BULLETIN
1997-10-04,42.932,13.006,5,3.2--Md,3.2,Md,BULLETIN
1997-10-04,42.939,12.924,5,2.9--Md,2.9,Md,BULLETIN
1997-10-04,43.111,12.844,5.4,3.1--Md,3.1,Md,BULLETIN
1997-10-04,42.929,12.915,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.076,12.916,5,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.022,12.96,5,3.3--Md,3.3,Md,BULLETIN
1997-10-04,42.925,12.895,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.053,12.929,5,3.5--Md,3.5,Md,BULLETIN
1997-10-04,42.917,12.973,5,4.3--Md,4.3,Md,BULLETIN
1997-10-04,43.023,12.887,5,2.8--Md,2.8,Md,BULLETIN
1997-10-04,38.102,16.828,44.2,3.0--Md,3,Md,BULLETIN
1997-10-04,43.665,12.178,6.4,2.7--Md,2.7,Md,BULLETIN
1997-10-04,42.932,12.923,6.6,3.3--Md,3.3,Md,BULLETIN
1997-10-04,42.999,12.964,5.9,2.8--Md,2.8,Md,BULLETIN
1997-10-04,42.907,12.968,5,3.2--Md,3.2,Md,BULLETIN
1997-10-04,42.938,12.804,17.3,2.6--Md,2.6,Md,BULLETIN
1997-10-04,43.659,12.157,9.6,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.116,12.763,14.8,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.93,13.075,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,42.915,12.945,4.8,3.1--Md,3.1,Md,BULLETIN
1997-10-04,42.921,12.94,5,3.3--Md,3.3,Md,BULLETIN
1997-10-04,42.981,12.621,5,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.917,12.977,4,4.3--Md,4.3,Md,BULLETIN
1997-10-04,43.045,12.814,10,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.927,12.909,5,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.912,12.966,4.1,3.5--Md,3.5,Md,BULLETIN
1997-10-04,43.685,12.138,8.2,2.7--Md,2.7,Md,BULLETIN
1997-10-04,42.935,12.934,5,3.0--Md,3,Md,BULLETIN
1997-10-04,43.031,12.937,5,2.9--Md,2.9,Md,BULLETIN
1997-10-04,43.004,12.941,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,42.92,12.935,6.5,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.914,12.91,8.5,3.0--Md,3,Md,BULLETIN
1997-10-04,42.92,12.983,4.2,4.1--Md,4.1,Md,BULLETIN
1997-10-04,43.666,12.193,3.4,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.074,12.916,5.7,2.5--Md,2.5,Md,BULLETIN
1997-10-04,37.586,12.614,10,2.9--Md,2.9,Md,BULLETIN
1997-10-04,43.066,12.88,8.8,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.658,12.165,5,2.7--Md,2.7,Md,BULLETIN
1997-10-04,43.666,12.146,4.8,3.0--Md,3,Md,BULLETIN
1997-10-04,42.992,12.986,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.047,12.834,10,2.7--Md,2.7,Md,BULLETIN
1997-10-04,43.006,12.954,4.9,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.643,12.17,6.8,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.909,12.928,5,3.4--Md,3.4,Md,BULLETIN
1997-10-04,43.061,12.873,10.1,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.669,12.154,6.2,2.6--Md,2.6,Md,BULLETIN
1997-10-04,42.963,12.913,5,3.0--Md,3,Md,BULLETIN
1997-10-04,43.672,12.152,8.3,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.077,12.833,9.5,2.6--Md,2.6,Md,BULLETIN
1997-10-04,42.966,12.931,5,3.2--Md,3.2,Md,BULLETIN
1997-10-04,43.031,12.9,3.4,2.7--Md,2.7,Md,BULLETIN
1997-10-04,43.11,12.879,5,2.6--Md,2.6,Md,BULLETIN
1997-10-04,43.091,12.89,5,2.7--Md,2.7,Md,BULLETIN
1997-10-04,42.957,12.799,5,3.0--Md,3,Md,BULLETIN
1997-10-04,43.643,12.221,5.2,2.5--Md,2.5,Md,BULLETIN
1997-10-04,42.883,12.467,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.018,12.898,5,2.7--Md,2.7,Md,BULLETIN
1997-10-04,42.905,12.927,4.6,3.2--Md,3.2,Md,BULLETIN
1997-10-04,42.911,12.958,5,3.1--Md,3.1,Md,BULLETIN
1997-10-04,42.984,12.886,5,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.067,12.837,6.3,2.8--Md,2.8,Md,BULLETIN
1997-10-04,42.944,12.937,5,2.6--Md,2.6,Md,BULLETIN
1997-10-04,43.095,12.78,8.8,2.7--Md,2.7,Md,BULLETIN
1997-10-04,43.151,12.897,5,3.1--Md,3.1,Md,BULLETIN
1997-10-04,43.123,12.652,14.2,2.6--Md,2.6,Md,BULLETIN
1997-10-04,43.087,12.833,5,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.017,12.924,3,3.1--Md,3.1,Md,BULLETIN
1997-10-04,43.636,12.192,5.3,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.932,12.878,9.5,3.0--Md,3,Md,BULLETIN
1997-10-04,42.932,12.905,9.1,2.9--Md,2.9,Md,BULLETIN
1997-10-04,42.914,12.935,5,4.1--Md,4.1,Md,BULLETIN
1997-10-04,43.031,12.905,5,3.3--Md,3.3,Md,BULLETIN
1997-10-04,43.666,12.172,5.3,2.9--Md,2.9,Md,BULLETIN
1997-10-04,43.063,12.827,16.3,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.652,12.179,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.098,12.832,3.2,3.0--Md,3,Md,BULLETIN
1997-10-04,42.904,12.962,5,3.9--Md,3.9,Md,BULLETIN
1997-10-04,43.62,12.176,10,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.622,12.184,3.9,3.5--Md,3.5,Md,BULLETIN
1997-10-04,43.059,12.821,9.3,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.616,12.188,3.5,2.9--Md,2.9,Md,BULLETIN
1997-10-04,43.62,12.188,5,3.6--Md,3.6,Md,BULLETIN
1997-10-04,43.654,12.178,5,3.1--Md,3.1,Md,BULLETIN
1997-10-04,43.658,12.176,7.1,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.623,12.171,5.7,3.7--Md,3.7,Md,BULLETIN
1997-10-04,43.636,12.169,7.9,2.9--Md,2.9,Md,BULLETIN
1997-10-04,43.123,12.776,8.7,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.648,12.176,7.5,2.8--Md,2.8,Md,BULLETIN
1997-10-04,43.021,12.925,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.024,12.92,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.115,12.81,3.5,2.7--Md,2.7,Md,BULLETIN
1997-10-04,43.048,12.884,3.9,2.6--Md,2.6,Md,BULLETIN
1997-10-04,43.059,12.898,5,2.8--Md,2.8,Md,BULLETIN
1997-10-04,42.928,12.916,5,2.6--Md,2.6,Md,BULLETIN
1997-10-04,42.914,12.985,5,3.7--Md,3.7,Md,BULLETIN
1997-10-04,43.004,12.89,3.1,3.5--Md,3.5,Md,BULLETIN
1997-10-04,43.646,12.179,7.2,2.7--Md,2.7,Md,BULLETIN
1997-10-04,42.982,12.948,5,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.635,12.184,3.6,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.641,12.178,4.7,2.5--Md,2.5,Md,BULLETIN
1997-10-04,43.626,12.196,5.3,3.0--Md,3,Md,BULLETIN
1997-10-04,43.649,12.161,9,2.7--Md,2.7,Md,BULLETIN
1997-10-03,43.664,12.137,5.6,2.5--Md,2.5,Md,BULLETIN
1997-10-03,43.03,12.905,5,3.0--Md,3,Md,BULLETIN
1997-10-03,43.635,12.168,6.2,2.5--Md,2.5,Md,BULLETIN
1997-10-03,43.671,12.2,7.1,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.622,12.187,5,2.5--Md,2.5,Md,BULLETIN
1997-10-03,43.626,12.155,5.7,2.9--Md,2.9,Md,BULLETIN
1997-10-03,43.651,12.189,5.4,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.632,12.158,5,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.652,12.183,3.7,2.7--Md,2.7,Md,BULLETIN
1997-10-03,42.957,12.951,5,3.2--Md,3.2,Md,BULLETIN
1997-10-03,43.053,12.845,5,2.7--Md,2.7,Md,BULLETIN
1997-10-03,42.928,12.929,6.3,2.9--Md,2.9,Md,BULLETIN
1997-10-03,40.699,15.783,10,2.5--Md,2.5,Md,BULLETIN
1997-10-03,42.925,12.95,7.9,2.7--Md,2.7,Md,BULLETIN
1997-10-03,42.969,12.984,5,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.082,12.848,8.4,3.0--Md,3,Md,BULLETIN
1997-10-03,43.041,12.911,9,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.677,12.201,10,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.065,12.939,5,3.0--Md,3,Md,BULLETIN
1997-10-03,43.037,12.844,10,2.5--Md,2.5,Md,BULLETIN
1997-10-03,43.054,12.754,7.4,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.027,12.911,5,2.5--Md,2.5,Md,BULLETIN
1997-10-03,43.033,12.915,7.6,3.4--Md,3.4,Md,BULLETIN
1997-10-03,43.021,12.857,14,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.63,12.165,5,2.9--Md,2.9,Md,BULLETIN
1997-10-03,44.497,6.718,5,3.5--Md,3.5,Md,BULLETIN
1997-10-03,43.039,12.848,6.3,3.2--Md,3.2,Md,BULLETIN
1997-10-03,42.955,12.92,5,2.5--Md,2.5,Md,BULLETIN
1997-10-03,43.629,12.199,4.6,2.7--Md,2.7,Md,BULLETIN
1997-10-03,43.595,12.173,3.8,3.5--Md,3.5,Md,BULLETIN
1997-10-03,42.99,12.943,5,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.017,12.889,13.5,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.103,12.828,5.4,3.5--Md,3.5,Md,BULLETIN
1997-10-03,43.103,12.792,7.6,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.1,12.834,5.4,3.3--Md,3.3,Md,BULLETIN
1997-10-03,43.075,12.895,5,3.1--Md,3.1,Md,BULLETIN
1997-10-03,43.027,12.839,8.1,2.5--Md,2.5,Md,BULLETIN
1997-10-03,42.896,12.925,5,3.3--Md,3.3,Md,BULLETIN
1997-10-03,42.933,12.717,10.1,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.014,12.872,10.3,3.4--Md,3.4,Md,BULLETIN
1997-10-03,42.944,12.806,8,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.038,12.88,6.9,3.4--Md,3.4,Md,BULLETIN
1997-10-03,43.02,12.915,5,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.032,12.925,5,2.7--Md,2.7,Md,BULLETIN
1997-10-03,43.071,12.859,6.3,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.645,12.169,6.5,2.9--Md,2.9,Md,BULLETIN
1997-10-03,43.023,12.89,4.7,4.7--Md,4.7,Md,BULLETIN
1997-10-03,43.633,12.16,7.6,3.4--Md,3.4,Md,BULLETIN
1997-10-03,43.068,12.853,5,2.5--Md,2.5,Md,BULLETIN
1997-10-03,43.102,12.838,6.2,3.3--Md,3.3,Md,BULLETIN
1997-10-03,43.642,12.176,6.9,2.8--Md,2.8,Md,BULLETIN
1997-10-03,42.922,12.925,8.7,2.8--Md,2.8,Md,BULLETIN
1997-10-03,43.086,12.835,5,3.1--Md,3.1,Md,BULLETIN
1997-10-03,43.048,12.923,5.5,3.4--Md,3.4,Md,BULLETIN
1997-10-03,42.917,12.959,5,2.5--Md,2.5,Md,BULLETIN
1997-10-03,42.996,12.889,4.6,2.7--Md,2.7,Md,BULLETIN
1997-10-03,42.928,12.918,7.8,2.9--Md,2.9,Md,BULLETIN
1997-10-03,43.02,12.923,5,2.7--Md,2.7,Md,BULLETIN
1997-10-03,43.114,12.749,10.9,2.7--Md,2.7,Md,BULLETIN
1997-10-03,43.619,12.191,2.9,2.9--Md,2.9,Md,BULLETIN
1997-10-03,42.928,12.97,5,2.7--Md,2.7,Md,BULLETIN
1997-10-03,43.087,12.84,3.8,2.5--Md,2.5,Md,BULLETIN
1997-10-03,42.935,12.978,3.9,2.6--Md,2.6,Md,BULLETIN
1997-10-03,43.079,12.887,5,2.9--Md,2.9,Md,BULLETIN
1997-10-03,43.001,12.998,5,2.5--Md,2.5,Md,BULLETIN
1997-10-03,42.932,12.951,4.4,2.5--Md,2.5,Md,BULLETIN
1997-10-02,42.927,12.973,5,2.5--Md,2.5,Md,BULLETIN
1997-10-02,43.73,12.205,5,2.7--Md,2.7,Md,BULLETIN
1997-10-02,43.629,12.15,4.5,4.0--Md,4,Md,BULLETIN
1997-10-02,43.045,12.893,9.9,2.6--Md,2.6,Md,BULLETIN
1997-10-02,43.656,12.173,6.9,2.7--Md,2.7,Md,BULLETIN
1997-10-02,42.955,12.854,9.8,2.7--Md,2.7,Md,BULLETIN
1997-10-02,43.677,12.182,4.9,3.2--Md,3.2,Md,BULLETIN
1997-10-02,43.057,12.881,5,2.9--Md,2.9,Md,BULLETIN
1997-10-02,43.038,12.86,6.3,2.6--Md,2.6,Md,BULLETIN
1997-10-02,43.626,12.162,5,2.8--Md,2.8,Md,BULLETIN
1997-10-02,43.624,12.159,5,2.7--Md,2.7,Md,BULLETIN
1997-10-02,43.648,12.195,9.9,2.7--Md,2.7,Md,BULLETIN
1997-10-02,43.627,12.167,4.8,2.6--Md,2.6,Md,BULLETIN
1997-10-02,43.616,12.163,5,4.1--Md,4.1,Md,BULLETIN
1997-10-02,43.024,12.877,5,2.5--Md,2.5,Md,BULLETIN
1997-10-02,42.929,12.941,5,2.6--Md,2.6,Md,BULLETIN
1997-10-02,43.056,12.897,3.7,2.9--Md,2.9,Md,BULLETIN
1997-10-02,43.087,12.835,9.6,4.0--Md,4,Md,BULLETIN
1997-10-02,42.949,12.951,5,3.2--Md,3.2,Md,BULLETIN
1997-10-02,42.957,12.949,4.6,2.9--Md,2.9,Md,BULLETIN
1997-10-02,42.992,12.942,5,2.6--Md,2.6,Md,BULLETIN
1997-10-02,42.928,12.912,7.3,2.7--Md,2.7,Md,BULLETIN
1997-10-02,43.046,12.928,5,2.5--Md,2.5,Md,BULLETIN
1997-10-02,42.958,12.933,5,3.2--Md,3.2,Md,BULLETIN
1997-10-02,43.032,12.91,5,3.3--Md,3.3,Md,BULLETIN
1997-10-02,43.036,12.939,5,3.5--Md,3.5,Md,BULLETIN
1997-10-02,42.355,13.473,16.2,2.7--Md,2.7,Md,BULLETIN
1997-10-02,42.981,12.859,6.4,2.9--Md,2.9,Md,BULLETIN
1997-10-02,42.95,12.901,9.3,2.5--Md,2.5,Md,BULLETIN
1997-10-02,43.015,12.999,5,2.6--Md,2.6,Md,BULLETIN
1997-10-02,42.931,13.004,5,3.6--Md,3.6,Md,BULLETIN
1997-10-02,42.931,12.736,5,2.9--Md,2.9,Md,BULLETIN
1997-10-02,43.015,12.897,5,2.9--Md,2.9,Md,BULLETIN
1997-10-02,43.026,12.907,5,2.6--Md,2.6,Md,BULLETIN
1997-10-02,38.365,16.216,7.5,3.5--Md,3.5,Md,BULLETIN
1997-10-02,43.082,12.765,9.6,2.6--Md,2.6,Md,BULLETIN
1997-10-02,43.069,12.857,6.4,2.8--Md,2.8,Md,BULLETIN
1997-10-02,43.037,12.905,2.4,3.1--Md,3.1,Md,BULLETIN
1997-10-02,42.31,13.492,8.6,2.5--Md,2.5,Md,BULLETIN
1997-10-02,43.013,12.966,5,2.6--Md,2.6,Md,BULLETIN
1997-10-02,43.047,12.893,5,2.6--Md,2.6,Md,BULLETIN
1997-10-02,43.031,12.835,5,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.108,12.876,4.4,2.5--Md,2.5,Md,BULLETIN
1997-10-01,42.911,12.933,4.4,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.033,12.924,2.1,3.4--Md,3.4,Md,BULLETIN
1997-10-01,42.984,12.965,5,2.5--Md,2.5,Md,BULLETIN
1997-10-01,43.072,12.883,2.7,3.0--Md,3,Md,BULLETIN
1997-10-01,43.067,12.872,7.3,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.059,12.913,5,2.9--Md,2.9,Md,BULLETIN
1997-10-01,43.081,12.884,4.9,3.4--Md,3.4,Md,BULLETIN
1997-10-01,43.097,12.816,6.7,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.139,12.943,5,2.6--Md,2.6,Md,BULLETIN
1997-10-01,43.077,12.858,8,3.1--Md,3.1,Md,BULLETIN
1997-10-01,43.035,12.932,2.8,2.8--Md,2.8,Md,BULLETIN
1997-10-01,43.114,12.757,16.8,3.1--Md,3.1,Md,BULLETIN
1997-10-01,43.031,12.921,5,2.6--Md,2.6,Md,BULLETIN
1997-10-01,43.092,12.835,8.1,2.5--Md,2.5,Md,BULLETIN
1997-10-01,43.024,12.959,5,3.2--Md,3.2,Md,BULLETIN
1997-10-01,42.909,12.936,4.1,3.2--Md,3.2,Md,BULLETIN
1997-10-01,42.925,12.945,4,2.9--Md,2.9,Md,BULLETIN
1997-10-01,43.027,12.918,5,3.0--Md,3,Md,BULLETIN
1997-10-01,43.105,12.79,8.1,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.069,12.837,6.8,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.034,12.94,6.6,3.2--Md,3.2,Md,BULLETIN
1997-10-01,43.028,12.848,7.5,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.06,12.906,4,2.9--Md,2.9,Md,BULLETIN
1997-10-01,43.042,12.913,4,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.106,12.805,9.6,3.0--Md,3,Md,BULLETIN
1997-10-01,42.982,12.982,5,2.6--Md,2.6,Md,BULLETIN
1997-10-01,43.018,12.921,5,2.6--Md,2.6,Md,BULLETIN
1997-10-01,43.056,12.853,8.8,2.5--Md,2.5,Md,BULLETIN
1997-10-01,42.944,12.948,5,2.6--Md,2.6,Md,BULLETIN
1997-10-01,43.092,12.81,2.7,3.0--Md,3,Md,BULLETIN
1997-10-01,42.934,12.944,5,2.5--Md,2.5,Md,BULLETIN
1997-10-01,42.961,12.914,5.6,3.5--Md,3.5,Md,BULLETIN
1997-10-01,42.947,12.924,6,3.6--Md,3.6,Md,BULLETIN
1997-10-01,42.952,12.947,4.1,3.5--Md,3.5,Md,BULLETIN
1997-10-01,43.071,12.836,4.7,3.1--Md,3.1,Md,BULLETIN
1997-10-01,43.064,12.846,2.6,2.9--Md,2.9,Md,BULLETIN
1997-10-01,41.948,14.044,5,2.7--Md,2.7,Md,BULLETIN
1997-10-01,43.043,12.895,5,2.8--Md,2.8,Md,BULLETIN
1997-10-01,43.096,12.869,4,3.1--Md,3.1,Md,BULLETIN
1997-10-01,43.061,12.876,4.7,3.2--Md,3.2,Md,BULLETIN
1997-10-01,43.276,12.795,5,2.5--Md,2.5,Md,BULLETIN
1997-10-01,42.989,12.999,5,2.5--Md,2.5,Md,BULLETIN
1997-10-01,43.124,12.856,5.2,2.8--Md,2.8,Md,BULLETIN
1997-10-01,42.951,12.906,5,2.6--Md,2.6,Md,BULLETIN
1997-09-30,43.13,12.822,7.8,2.5--Md,2.5,Md,BULLETIN
1997-09-30,43.092,12.825,4.6,2.9--Md,2.9,Md,BULLETIN
1997-09-30,43.124,12.843,4,2.5--Md,2.5,Md,BULLETIN
1997-09-30,43.12,12.735,10,3.0--Md,3,Md,BULLETIN
1997-09-30,43.1,12.826,2.9,2.5--Md,2.5,Md,BULLETIN
1997-09-30,43.108,12.824,4.8,2.7--Md,2.7,Md,BULLETIN
1997-09-30,43.016,12.968,5,2.8--Md,2.8,Md,BULLETIN
1997-09-30,43.095,12.894,4.5,2.7--Md,2.7,Md,BULLETIN
1997-09-30,43.113,12.792,7.8,2.6--Md,2.6,Md,BULLETIN
1997-09-30,43.136,12.862,4.7,2.7--Md,2.7,Md,BULLETIN
1997-09-30,42.952,12.963,2.4,2.7--Md,2.7,Md,BULLETIN
1997-09-30,43.051,12.9,5,2.7--Md,2.7,Md,BULLETIN
1997-09-30,42.99,12.908,5,2.7--Md,2.7,Md,BULLETIN
1997-09-30,43.017,12.853,10,2.6--Md,2.6,Md,BULLETIN
1997-09-30,43.036,12.952,3.4,2.7--Md,2.7,Md,BULLETIN
1997-09-30,43.098,12.857,4.4,2.7--Md,2.7,Md,BULLETIN
1997-09-30,42.991,12.884,5,2.5--Md,2.5,Md,BULLETIN
1997-09-30,42.94,12.914,5,2.6--Md,2.6,Md,BULLETIN
1997-09-30,43.018,12.962,2.2,2.5--Md,2.5,Md,BULLETIN
1997-09-30,43.056,12.891,6.3,2.8--Md,2.8,Md,BULLETIN
1997-09-30,43.153,12.837,4.1,2.6--Md,2.6,Md,BULLETIN
1997-09-30,43.119,12.836,7.6,2.5--Md,2.5,Md,BULLETIN
1997-09-30,43.039,12.905,5,2.7--Md,2.7,Md,BULLETIN
1997-09-30,42.998,12.794,5,2.7--Md,2.7,Md,BULLETIN
1997-09-30,43.092,12.85,3.9,3.1--Md,3.1,Md,BULLETIN
1997-09-30,43.105,12.842,5,2.5--Md,2.5,Md,BULLETIN
1997-09-30,43.023,12.907,5,2.9--Md,2.9,Md,BULLETIN
1997-09-30,43.003,12.954,5,2.6--Md,2.6,Md,BULLETIN
1997-09-30,43.11,12.816,4.4,3.2--Md,3.2,Md,BULLETIN
1997-09-30,42.945,12.939,5,2.5--Md,2.5,Md,BULLETIN
1997-09-30,43.127,12.804,5,2.6--Md,2.6,Md,BULLETIN
1997-09-30,43.085,12.825,5,2.7--Md,2.7,Md,BULLETIN
1997-09-29,43.104,12.892,4.3,2.5--Md,2.5,Md,BULLETIN
1997-09-29,37.316,15.684,8.1,3.4--Md,3.4,Md,BULLETIN
1997-09-29,43.139,12.813,4.5,3.2--Md,3.2,Md,BULLETIN
1997-09-29,43.12,12.799,4.3,2.7--Md,2.7,Md,BULLETIN
1997-09-29,43.065,12.895,5,3.1--Md,3.1,Md,BULLETIN
1997-09-29,39.646,15.418,5,2.7--Md,2.7,Md,BULLETIN
1997-09-29,43.008,12.925,5,2.5--Md,2.5,Md,BULLETIN
1997-09-29,46.906,12.35,5,3.6--Md,3.6,Md,BULLETIN
1997-09-29,43.089,12.85,7.4,2.5--Md,2.5,Md,BULLETIN
1997-09-29,43.04,12.936,6.9,3.6--Md,3.6,Md,BULLETIN
1997-09-29,43.043,12.925,3.5,2.9--Md,2.9,Md,BULLETIN
1997-09-29,43.073,12.85,5,2.6--Md,2.6,Md,BULLETIN
1997-09-29,43.081,12.819,9.4,3.0--Md,3,Md,BULLETIN
1997-09-29,43.044,12.929,5,2.6--Md,2.6,Md,BULLETIN
1997-09-29,43.004,12.757,10,2.5--Md,2.5,Md,BULLETIN
1997-09-29,43.048,12.932,5,2.5--Md,2.5,Md,BULLETIN
1997-09-29,43.022,12.952,5,2.9--Md,2.9,Md,BULLETIN
1997-09-29,43.034,12.901,3.8,3.3--Md,3.3,Md,BULLETIN
1997-09-29,43.299,10.893,5,2.8--Md,2.8,Md,BULLETIN
1997-09-29,43.115,12.836,6.1,2.5--Md,2.5,Md,BULLETIN
1997-09-29,37.708,15.013,10,2.9--Md,2.9,Md,BULLETIN
1997-09-29,46.377,13.119,5,2.5--Md,2.5,Md,BULLETIN
1997-09-29,43.078,12.83,6.9,2.6--Md,2.6,Md,BULLETIN
1997-09-29,43.167,12.73,5,2.5--Md,2.5,Md,BULLETIN
1997-09-29,43.097,12.849,6.1,2.5--Md,2.5,Md,BULLETIN
1997-09-29,43.028,12.803,10,2.9--Md,2.9,Md,BULLETIN
1997-09-29,43.052,12.89,5,2.8--Md,2.8,Md,BULLETIN
1997-09-29,43.057,12.904,2.9,2.5--Md,2.5,Md,BULLETIN
